Date,Open,High,Low,Close,Volume
2010-01-04,13.6161,13.8513,13.5988,13.7405,81849177.935514
2010-01-05,13.7047,13.7304,13.5735,13.6041,61710381.810866
2010-01-06,13.5549,13.6382,13.5337,13.5735,49403218.277168
2010-01-07,13.6106,13.6187,13.4946,13.5793,42070971.597185
2010-01-08,13.5363,13.5634,13.4341,13.5122,44812486.238683
2010-01-11,13.5122,13.7929,13.4533,13.7356,55156385.808469
2010-01-12,13.6815,13.8717,13.6464,13.8666,59595948.265807
2010-01-13,13.8825,13.9854,13.7858,13.9379,52369571.263846
2010-01-14,13.8666,13.8943,13.7223,13.7356,54226253.180895
2010-01-15,13.7679,13.8207,13.5793,13.6014,75335479.901572
2010-01-19,13.6598,13.7467,13.5549,13.6887,57627264.771695
2010-01-20,13.6627,13.6669,13.4865,13.6464,52527127.600125
2010-01-21,13.6382,13.6992,13.3871,13.4077,63263287.545717
2010-01-22,13.4191,13.5471,13.35,13.4132,76626940.130326
2010-01-25,13.463,13.4843,13.3725,13.3972,47375015.138092
2010-01-26,13.3832,13.6464,13.3608,13.5823,61508056.777534
2010-01-27,13.5604,13.6233,13.4533,13.5292,52065451.179449
2010-01-28,13.5249,13.5415,13.3041,13.3295,66937360.553521
2010-01-29,13.6014,13.719,13.5292,13.5363,95832763.3637
2010-02-01,13.5845,13.6252,13.507,13.5497,43488766.75539
2010-02-02,13.577,13.6106,13.5122,13.5526,44946512.909295
2010-02-03,13.6132,13.8086,13.5904,13.7493,70966303.784593
2010-02-04,13.6516,13.7578,13.4191,13.4213,83002297.363387
2010-02-05,13.3699,13.5634,13.3676,13.5415,61357317.074139
2010-02-08,13.5249,13.5666,13.4077,13.4103,40675051.075319
2010-02-09,13.4813,13.5845,13.3832,13.4921,42724665.196872
2010-02-10,13.4976,13.5549,13.4191,13.4891,37133801.080429
2010-02-11,13.4611,13.5415,13.4054,13.4484,45703272.769964
2010-02-12,13.4562,13.4562,13.3422,13.4025,67248395.528572
2010-02-16,13.4891,13.6106,13.4025,13.5708,62229207.407773
2010-02-17,13.6041,13.7451,13.593,13.6965,61253949.898732
2010-02-18,13.4786,13.5549,13.4054,13.5471,116228663.22918
2010-02-19,13.4761,13.5754,13.4464,13.5526,59559899.945963
2010-02-22,13.5793,13.6627,13.5148,13.6382,47717836.502158
2010-02-23,13.6187,13.7021,13.5415,13.5845,55800634.37989
2010-02-24,13.6161,13.6695,13.5497,13.6627,41932253.117997
2010-02-25,13.5445,13.7522,13.4921,13.719,53322241.767711
2010-02-26,13.7376,13.7434,13.5549,13.6992,62964181.678215
2010-03-01,13.6916,13.7141,13.5666,13.6568,47859607.11337
2010-03-02,13.6516,13.6545,13.5471,13.577,55577300.606832
2010-03-03,13.5174,13.6187,13.4657,13.5959,45892983.961901
2010-03-04,13.6868,13.7047,13.6187,13.6718,44251630.880102
2010-03-05,13.674,13.7252,13.5549,13.7171,44896100.531506
2010-03-08,13.6842,13.7522,13.6649,13.719,29825139.336113
2010-03-09,13.7115,13.8086,13.6627,13.6965,49669432.35573
2010-03-10,13.5988,13.6868,13.5634,13.5875,50113529.847011
2010-03-11,13.5904,13.679,13.5634,13.674,42126355.204089
2010-03-12,13.7223,13.7434,13.6275,13.6568,41353828.041682
2010-03-15,13.7803,14.0717,13.7705,14.0411,96200824.692769
2010-03-16,14.1574,14.2564,14.0864,14.1857,72853488.598522
2010-03-17,14.2007,14.2218,14.1023,14.1684,49316717.662316
2010-03-18,14.16,14.1759,14.0717,14.1734,37386001.144359
2010-03-19,14.1958,14.2564,13.9727,14.0212,67821118.583594
2010-03-22,14.0138,14.1981,13.9675,14.0919,38971869.290927
2010-03-23,14.0945,14.188,14.0896,14.16,36979321.440611
2010-03-24,14.1502,14.188,14.0437,14.0818,34333325.63504
2010-03-25,14.0945,14.1857,14.0864,14.0896,38651895.929242
2010-03-26,14.0896,14.1788,14.0538,14.0642,39260618.175227
2010-03-29,14.062,14.1258,14.0437,14.1228,38586385.630786
2010-03-30,14.1323,14.2007,14.1023,14.1659,27396369.968998
2010-03-31,14.1407,14.1629,14.062,14.0864,39337993.099571
2010-04-01,14.1258,14.1502,13.9779,14.059,46526120.193495
2010-04-05,14.1124,14.12,13.9906,14.059,42421714.994063
2010-04-06,14.046,14.0945,14.0092,14.0695,37760077.691366
2010-04-07,14.062,14.1629,13.9701,14.0066,51051999.03237
2010-04-08,14.0092,14.1124,13.9756,14.0314,43410160.538351
2010-04-09,14.0314,14.0314,13.8425,13.9535,49471071.409361
2010-04-12,13.9535,13.96,13.8288,13.9408,47182122.85081
2010-04-13,13.9125,13.988,13.8486,13.8639,50721714.745809
2010-04-14,13.8425,13.9125,13.7679,13.8435,57967021.721523
2010-04-15,13.719,13.7731,13.6627,13.7141,69664111.964879
2010-04-16,13.7141,13.8313,13.6402,13.7096,75913591.781239
2010-04-19,13.6815,13.803,13.6815,13.7803,44646267.865753
2010-04-20,13.806,13.8893,13.7776,13.8135,35885844.479916
2010-04-21,13.7929,13.8265,13.7275,13.8007,44958196.372414
2010-04-22,13.7753,13.846,13.719,13.806,43104367.001286
2010-04-23,13.8007,13.8366,13.6627,13.8161,65501277.167634
2010-04-26,13.8086,13.8594,13.6842,13.6916,0.0
2010-04-27,13.5793,13.7881,13.5634,13.6916,75677112.960717
2010-04-28,13.6887,13.707,13.5604,13.5823,58798442.1356
2010-04-29,13.5959,13.7405,13.5692,13.606,52572080.530495
2010-04-30,13.6353,13.719,13.5904,13.5904,64252586.704392
2010-05-03,13.6516,13.6695,13.5471,13.6161,48550448.291717
2010-05-04,13.577,13.8265,13.5692,13.6868,73664010.812868
2010-05-05,13.7096,13.9219,13.6353,13.877,65484650.110395
2010-05-06,13.7705,13.8792,13.0553,13.4865,94988802.801556
2010-05-07,13.4383,13.5845,13.1243,13.2764,114242815.33064
2010-05-10,13.4464,13.4891,13.1308,13.3217,106689261.44414
2010-05-11,13.2644,13.3699,13.2181,13.2917,77420463.750237
2010-05-12,13.3015,13.3168,13.208,13.2966,53585047.529829
2010-05-13,13.3168,13.4213,13.267,13.2764,49169788.518112
2010-05-14,13.2781,13.353,13.1797,13.2058,73602409.331373
2010-05-17,13.2781,13.4077,13.1852,13.3608,66881461.093318
2010-05-18,13.5096,13.7955,13.4786,13.6086,127128330.24732
2010-05-19,13.5634,13.621,13.3751,13.4383,80548033.175175
2010-05-20,13.2689,13.4191,12.9973,12.9973,107491090.91628
2010-05-21,12.8537,13.0156,12.7977,13.0156,96890225.780658
2010-05-24,12.9573,13.0585,12.8957,12.9221,53510893.618055
2010-05-25,12.6977,12.7947,12.6684,12.7387,94967674.310171
2010-05-26,12.7589,12.8198,12.671,12.6739,75269115.988725
2010-05-27,12.8007,12.8537,12.7498,12.8449,55094084.240354
2010-05-28,12.8589,12.9035,12.7947,12.8107,55331416.675263
2010-06-01,12.871,13.0501,12.8007,12.9013,63358692.771099
2010-06-02,12.9798,13.1097,12.9267,13.1048,53933067.34411
2010-06-03,13.1067,13.196,13.0432,13.1048,41478117.981268
2010-06-04,13.026,13.0996,12.7247,12.769,94505052.158444
2010-06-07,12.7849,13.0156,12.7498,12.8566,76966024.628529
2010-06-08,12.8687,12.9165,12.8032,12.8664,80182465.137053
2010-06-09,12.912,13.0129,12.8175,12.9195,65245401.648945
2010-06-10,12.9745,13.0947,12.9368,12.9771,62465170.374999
2010-06-11,12.9165,12.9901,12.8081,12.885,55363396.509267
2010-06-14,12.9491,13.038,12.8938,12.9823,54847110.261634
2010-06-15,12.9719,13.0862,12.9368,13.083,56478898.563508
2010-06-16,13.0471,13.0693,12.9013,12.9165,62748938.818515
2010-06-17,12.9341,13.0458,12.912,13.026,49996044.258088
2010-06-18,13.026,13.1527,13.026,13.0615,100352381.34021
2010-06-21,13.1025,13.1455,12.8475,12.9267,57832915.216471
2010-06-22,12.94,13.0403,12.8198,12.8404,53906970.694164
2010-06-23,12.8612,12.9315,12.769,12.8739,62933589.735231
2010-06-24,12.8537,12.8784,12.6554,12.6762,58487293.550002
2010-06-25,12.6554,12.7195,12.3649,12.3649,178857724.49615
2010-06-28,12.43,12.6098,12.4176,12.5593,57926468.896973
2010-06-29,12.458,12.4804,12.2704,12.389,80322390.344496
2010-06-30,12.4046,12.4075,12.1627,12.1792,72577215.380622
2010-07-01,12.1857,12.2645,12.1043,12.2476,71486790.55195
2010-07-02,12.2733,12.2733,12.1206,12.161,53599608.103316
2010-07-06,12.501,12.5267,12.2271,12.3059,71915369.456473
2010-07-07,12.3281,12.4069,12.2027,12.3945,63828880.771212
2010-07-08,12.4954,12.4954,12.3616,12.4603,49921822.794093
2010-07-09,12.4779,12.5544,12.4538,12.5241,45811967.358909
2010-07-12,12.6121,12.7524,12.5876,12.6977,53058223.136228
2010-07-13,12.757,12.8426,12.6928,12.8052,52085683.06867
2010-07-14,12.6977,12.7589,12.6785,12.757,42261527.191848
2010-07-15,12.7541,12.7798,12.6452,12.7716,48367664.272655
2010-07-16,12.7061,12.7524,12.5462,12.585,62839520.20143
2010-07-19,12.5964,12.6202,12.4378,12.5462,46943414.8071
2010-07-20,12.4804,12.9283,12.4804,12.8908,64255325.639768
2010-07-21,12.9221,12.9221,12.6951,12.757,48513076.562514
2010-07-22,12.8081,12.9446,12.7977,12.885,47293869.571775
2010-07-23,12.8986,13.1259,12.8957,13.0914,51492571.526105
2010-07-26,13.0914,13.0914,12.8986,12.9553,55698455.509401
2010-07-27,12.8426,12.9973,12.8355,12.912,48518649.620482
2010-07-28,12.871,13.0211,12.871,12.9553,36811850.281097
2010-07-29,12.9798,13.1198,12.871,12.9368,38009913.427672
2010-07-30,12.8224,12.9853,12.7947,12.9693,53485386.514734
2010-08-02,13.0615,13.0996,12.9087,13.026,54574804.201251
2010-08-03,12.9853,13.0862,12.9283,12.995,42107501.994223
2010-08-04,12.9315,13.1025,12.9244,13.0732,31772534.669961
2010-08-05,13.083,13.0914,12.9771,13.0788,29360419.995081
2010-08-06,13.0279,13.1214,12.9491,13.1214,32632253.322177
2010-08-09,13.1308,13.2617,13.1243,13.1911,32616998.803182
2010-08-10,13.1527,13.2966,13.0973,13.2302,34913233.789589
2010-08-11,13.0527,13.0788,12.9165,12.9267,44614518.323403
2010-08-12,12.8107,12.8664,12.671,12.7771,50507491.310484
2010-08-13,12.7524,12.8566,12.6684,12.769,39844561.03951
2010-08-16,12.7117,12.8133,12.6837,12.7716,38078150.379286
2010-08-17,12.8687,13.0788,12.8355,12.9267,64395177.153879
2010-08-18,12.8739,13.0022,12.8244,12.885,62138979.138722
2010-08-19,12.8449,12.912,12.6684,12.6837,61624381.696534
2010-08-20,12.6808,12.7876,12.6762,12.7247,46183879.164389
2010-08-23,12.8133,13.0471,12.7664,12.9573,57831502.761011
2010-08-24,12.8381,13.1048,12.8198,12.9973,65750385.182323
2010-08-25,12.9595,13.1214,12.9446,13.0615,58602313.482976
2010-08-26,13.0788,13.0788,12.8589,12.9143,46944489.501473
2010-08-27,12.9267,12.9853,12.8507,12.9221,47100301.762315
2010-08-30,12.9143,12.9853,12.8032,12.8081,33558145.512807
2010-08-31,12.7984,12.9462,12.6973,12.7033,100090459.89803
2010-09-01,12.7928,13.0302,12.7849,12.9719,53012422.732579
2010-09-02,12.9521,13.1259,12.9521,13.1136,44221659.189298
2010-09-03,13.1393,13.1983,13.0615,13.1852,37941384.773304
2010-09-07,13.2152,13.3168,13.1334,13.1393,41772765.402401
2010-09-08,13.1478,13.1696,13.0527,13.1308,35314764.17201
2010-09-09,13.1911,13.2002,13.1334,13.1527,28771290.962806
2010-09-10,13.1598,13.1934,13.1048,13.1673,32205433.845867
2010-09-13,13.238,13.294,13.1774,13.2276,31053861.977892
2010-09-14,13.2152,13.4364,13.2129,13.3422,44209389.250108
2010-09-15,13.294,13.4533,13.2781,13.392,40243459.955992
2010-09-16,13.3422,13.5002,13.3142,13.4657,42399867.992726
2010-09-17,13.4708,13.5122,13.3972,13.4314,82094226.676028
2010-09-20,13.4533,13.5988,13.4507,13.5666,36548215.469029
2010-09-21,13.5363,13.6718,13.5096,13.5735,37196360.575192
2010-09-22,13.5604,13.6815,13.5415,13.6353,39104409.812747
2010-09-23,13.6132,13.6627,13.5634,13.593,28771349.303358
2010-09-24,13.674,13.7803,13.6402,13.7021,38554402.726225
2010-09-27,13.6545,13.6842,13.5471,13.5497,34171065.207959
2010-09-28,13.5634,13.679,13.4412,13.6353,43996989.724665
2010-09-29,13.6307,13.6327,13.4562,13.5174,38932222.280206
2010-09-30,13.5823,13.679,13.463,13.5604,42914965.935438
2010-10-01,13.5634,13.5845,13.4786,13.5197,32480395.93663
2010-10-04,13.5148,13.606,13.463,13.5735,28112687.545111
2010-10-05,13.6669,13.7451,13.6382,13.6815,40266439.992254
2010-10-06,13.6627,13.8425,13.6568,13.8239,41031996.994009
2010-10-07,13.8486,13.8893,13.6916,13.7731,30666394.738989
2010-10-08,13.7705,13.8313,13.6868,13.7858,34707242.513168
2010-10-11,13.8135,13.8688,13.7897,13.8366,27775227.37069
2010-10-12,13.7955,13.7955,13.6187,13.6627,59327879.571811
