Date,Open,High,Low,Close,Volume
2010-01-04,25.2851,25.4619,24.9534,25.4046,15140456
2010-01-05,25.5672,25.7577,25.2039,25.3652,13827714
2010-01-06,25.4619,25.8339,25.3099,25.6149,12114241
2010-01-07,25.4552,26.6307,25.4552,26.5981,14508172
2010-01-08,26.4768,26.5246,26.0577,26.3456,8971275
2010-01-11,26.3526,26.6958,26.3456,26.5246,8925167
2010-01-12,26.3456,26.5171,25.4132,25.8255,16225486
2010-01-13,25.7747,26.2271,25.5242,26.2196,10867153
2010-01-14,26.3305,26.8564,26.0504,26.847,10890313
2010-01-15,27.0248,27.3875,26.672,27.1944,24053868
2010-01-19,27.8466,28.9254,27.7977,28.3065,32761953
2010-01-20,28.9578,29.0669,27.6293,27.8379,32773172
2010-01-21,28.5496,28.7589,26.5898,26.672,36188329
2010-01-22,27.2506,27.4848,26.672,26.7196,26088714
2010-01-25,27.04,27.1723,26.5532,26.5898,13559739
2010-01-26,26.1955,26.5171,26.1383,26.1383,13702384
2010-01-27,26.0577,27.0162,25.8743,26.7818,17855502
2010-01-28,26.8564,27.4686,26.6221,26.9388,20746613
2010-01-29,27.0954,27.2342,26.5532,26.5898,14791591
2010-02-01,26.6157,26.9217,25.9612,26.6958,16985598
2010-02-02,26.7035,27.4936,26.5322,27.437,14990765
2010-02-03,27.437,27.437,26.4462,26.847,10405892
2010-02-04,26.7818,26.7818,26.0971,26.1544,13167422
2010-02-05,26.121,26.2892,25.6562,26.2196,15719503
2010-02-08,25.9689,26.5457,25.9689,26.1124,11822041
2010-02-09,26.3622,26.6395,25.7834,26.5898,13945347
2010-02-10,26.5898,26.7266,26.0264,26.3526,13347958
2010-02-11,26.3526,26.7524,26.1383,26.6871,9751545
2010-02-12,26.4147,26.4691,25.8091,25.9287,14506513
2010-02-16,26.0504,26.2683,25.2927,25.485,17293422
2010-02-17,25.5242,26.7569,25.5242,26.2271,14507651
2010-02-18,25.9689,26.581,25.8808,26.338,12812195
2010-02-19,26.121,26.4069,25.6494,25.7346,14276562
2010-02-22,25.8743,26.6871,25.6887,26.6565,20277115
2010-02-23,26.4844,26.7266,26.0655,26.4395,13337247
2010-02-24,26.4922,27.1212,26.0742,27.087,13630202
2010-02-25,26.847,27.3776,26.4605,26.9541,18342441
2010-02-26,27.0078,27.635,26.8793,27.283,12019434
2010-03-01,27.3951,27.9773,27.0162,27.4284,13615519
2010-03-02,27.4848,27.6943,27.0785,27.3528,8788647
2010-03-03,27.437,27.6763,27.2113,27.4764,9976723
2010-03-04,27.437,27.4764,26.121,26.5457,21578119
2010-03-05,26.6157,27.2276,26.5532,27.1864,10093701
2010-03-08,27.1864,27.2669,26.6157,26.672,9599402
2010-03-09,26.7361,26.9541,26.649,26.6565,10885615
2010-03-10,26.6068,27.0326,26.541,26.7818,9207526
2010-03-11,26.6652,27.04,26.541,26.9905,18216638
2010-03-12,27.1388,27.1864,26.4147,26.5171,11728590
2010-03-15,26.4147,26.4147,25.7261,26.2109,16779438
2010-03-16,25.9048,26.6787,25.8589,26.6307,16050485
2010-03-17,26.7196,26.7196,25.9938,26.3898,13173288
2010-03-18,26.1641,27.1482,25.7661,27.0641,19121457
2010-03-19,27.1723,27.9594,27.1723,27.7117,27088691
2010-03-22,27.7748,28.3274,26.7569,26.8297,25094300
2010-03-23,26.8793,26.9616,26.5532,26.7196,14160030
2010-03-24,26.7035,26.8653,26.3622,26.3622,13445995
2010-03-25,26.3983,26.7973,26.2683,26.6871,18350737
2010-03-26,26.672,26.8048,26.2683,26.2892,10860632
2010-03-29,26.315,26.6068,26.2032,26.4605,9887844
2010-03-30,26.4233,26.8221,26.2683,26.6395,9001653
2010-03-31,26.5093,26.6787,26.189,26.3228,8639828
2010-04-01,26.4308,26.581,26.2032,26.581,8331845
2010-04-05,26.6871,26.7648,26.4069,26.7035,8333687
2010-04-06,26.8048,27.3951,26.7906,26.9217,11704442
2010-04-07,27.0162,27.0162,26.3802,26.5322,10419891
2010-04-08,26.4605,26.5532,25.9442,26.2826,13839576
2010-04-09,26.315,26.3526,25.4706,25.9938,15913948
2010-04-12,25.9287,26.0894,25.7911,25.9938,10875925
2010-04-13,26.1383,26.3305,25.6494,25.9116,13799377
2010-04-14,25.8743,25.8808,24.9285,25.0183,20453657
2010-04-15,25.0355,25.2189,24.2367,24.6806,31355234
2010-04-16,24.6089,25.067,24.4442,24.7589,19044000
2010-04-19,24.6251,25.5166,24.6251,25.1625,16781736
2010-04-20,25.9612,25.9689,24.3822,24.9618,32959951
2010-04-21,25.0928,25.3423,24.2452,24.3822,17013667
2010-04-22,24.3735,24.5926,24.0762,24.5439,17558872
2010-04-23,24.4911,24.9494,24.4013,24.9321,18366716
2010-04-26,25.0592,25.0756,23.9298,24.054,0
2010-04-27,24.0464,24.4615,23.8675,24.0111,20109710
2010-04-28,24.1172,24.672,23.9373,24.5267,16470164
2010-04-29,24.8097,25.5769,24.8097,25.2189,16889221
2010-04-30,25.2525,25.2525,24.3477,24.4214,19293586
2010-05-03,24.5753,24.6405,24.0845,24.3822,11856548
2010-05-04,24.1094,24.2117,23.5892,23.7605,14576573
2010-05-05,23.5566,24.2531,23.4804,24.1699,14097761
2010-05-06,24.296,24.3898,22.5372,23.5566,12955671
2010-05-07,23.4074,23.5815,22.7618,23.3835,17620477
2010-05-10,23.833,24.2195,23.3013,24.0762,11243833
2010-05-11,24.0195,24.2367,23.8072,24.054,11931736
2010-05-12,24.054,24.4789,24.0025,24.4291,14080513
2010-05-13,24.3333,24.5189,24.1172,24.3209,8871632
2010-05-14,24.147,24.559,23.816,24.4882,15142346
2010-05-17,24.5495,24.7589,24.0676,24.5267,10744931
2010-05-18,24.5992,24.7667,24.2367,24.3209,11056158
2010-05-19,24.2626,24.3735,23.968,24.162,12528312
2010-05-20,23.7843,23.8934,23.3263,23.3339,12652011
2010-05-21,23.0096,23.4249,22.6901,23.1253,14275788
2010-05-24,23.0344,23.5098,22.699,23.2287,9924505
2010-05-25,22.8278,23.2764,22.6482,23.2593,10607754
2010-05-26,23.4074,23.8072,23.1742,23.2009,11930571
2010-05-27,23.5741,23.6266,23.245,23.6266,8068177
2010-05-28,23.5988,23.7002,23.245,23.4249,14517257
2010-06-01,23.5098,23.858,23.2764,23.3511,10148713
2010-06-02,23.4638,24.1251,23.2593,24.102,9886789
2010-06-03,24.1094,24.5667,23.9021,24.5439,10009012
2010-06-04,24.2452,25.4706,24.0845,24.4442,20655650
2010-06-07,24.6251,25.0355,23.6266,24.5439,20908876
2010-06-08,24.5189,25.067,24.3822,24.8919,22879907
2010-06-09,24.8919,25.109,24.5349,24.5992,12567658
2010-06-10,24.9138,25.0756,24.3477,24.735,14603164
2010-06-11,24.5753,24.8431,24.2809,24.7111,11259557
2010-06-14,24.7514,24.9285,24.6163,24.648,10411816
2010-06-15,24.8987,25.1387,24.7828,25.1301,11876073
2010-06-16,24.8519,25.485,24.8519,25.2927,12599321
2010-06-17,25.4132,25.4132,25.1168,25.3797,11629877
2010-06-18,25.3797,25.4792,25.1387,25.2439,12712288
2010-06-21,25.4706,25.6245,25.0183,25.1025,8824575
2010-06-22,25.067,25.2525,24.6405,24.6891,8163953
2010-06-23,24.7914,24.9138,24.271,24.342,10373345
2010-06-24,24.2367,24.296,23.8762,23.9777,11110793
2010-06-25,23.968,24.2626,23.833,24.0762,17643216
2010-06-28,24.0676,24.4386,23.4638,23.5185,12265502
2010-06-29,23.2679,23.3921,22.9331,23.0688,17860344
2010-06-30,22.9763,23.1769,22.8116,22.8844,13749216
2010-07-01,22.8107,22.8107,21.8591,22.4406,19361883
2010-07-02,22.4548,22.9244,22.3917,22.8021,11557981
2010-07-06,22.957,23.4171,22.7935,23.2764,16621383
2010-07-07,23.3511,23.5653,23.2065,23.5271,11142971
2010-07-08,23.6266,24.0845,23.5653,23.9173,11164065
2010-07-09,23.968,24.2809,23.7843,24.147,8651666
2010-07-12,24.102,24.2293,23.858,24.2035,11050841
2010-07-13,24.3648,24.3898,24.0111,24.2876,8569694
2010-07-14,24.1699,24.4882,23.9938,24.4291,5846839
2010-07-15,24.3735,24.9206,24.271,24.8834,11435056
2010-07-16,24.7589,25.0756,24.296,24.4442,11680001
2010-07-19,24.5495,24.9444,24.4053,24.8354,10642770
2010-07-20,25.178,25.3721,24.3648,24.8431,16745734
2010-07-21,24.8594,25.0851,24.6405,24.735,11026204
2010-07-22,24.8594,25.1387,24.6987,24.9781,11421110
2010-07-23,24.9781,25.178,24.7667,24.9138,7132056
2010-07-26,24.8519,25.3721,24.8519,25.3578,6799750
2010-07-27,25.4046,25.5586,24.6806,24.8012,14713451
2010-07-28,24.8097,24.9138,24.296,24.4386,9904865
2010-07-29,24.5667,24.8834,24.2035,24.5267,6875834
2010-07-30,24.3898,24.7188,24.1251,24.5349,6072732
2010-08-02,24.8919,25.4286,24.8431,25.3336,9234682
2010-08-03,25.2927,26.2531,25.1951,26.121,12353886
2010-08-04,26.1459,26.7818,26.1067,26.5171,11640704
2010-08-05,26.3983,26.9857,26.3305,26.93,9717105
2010-08-06,26.6565,27.0326,26.5532,26.9541,9281705
2010-08-09,26.9905,27.2276,26.8793,26.9857,7520133
2010-08-10,26.8297,27.087,26.5532,26.8564,9875998
2010-08-11,26.4691,26.7111,25.5769,25.7747,21409351
2010-08-12,25.549,25.9774,25.4371,25.8905,11167220
2010-08-13,25.7911,25.9365,25.5022,25.8091,8524443
2010-08-16,25.6639,25.7747,25.2763,25.7022,6493173
2010-08-17,25.9689,26.2531,25.7661,26.0655,6881465
2010-08-18,26.009,26.5532,25.8808,26.2196,7998615
2010-08-19,26.0828,26.1641,25.5901,25.6149,8769644
2010-08-20,25.3883,25.6494,25.2927,25.4706,6615174
2010-08-23,25.485,25.9202,25.3578,25.3797,6301254
2010-08-24,25.1625,25.3175,24.866,25.0087,9320866
2010-08-25,24.9206,25.9862,24.8354,25.749,13555759
2010-08-26,25.8159,26.0971,25.6639,25.6639,12346298
2010-08-27,25.749,26.121,25.3652,26.0828,8751296
2010-08-30,26.0504,26.1707,25.6887,25.7097,8902442
2010-08-31,25.6353,25.9565,25.3175,25.5595,10735953
2010-09-01,25.7911,26.2892,25.6562,26.2615,10701888
2010-09-02,26.4538,26.5322,26.0187,26.4768,6738852
2010-09-03,26.5457,27.3213,26.5171,27.3213,9631450
2010-09-07,27.2026,27.4686,27.087,27.2182,8478713
2010-09-08,27.2342,27.3616,26.8564,27.2745,10613085
2010-09-09,27.4764,27.5969,27.3309,27.4104,9316834
2010-09-10,27.3875,27.9114,27.2342,27.7901,11096066
2010-09-13,27.9373,28.427,27.9373,27.9773,8813388
2010-09-14,27.4024,28.2033,27.3776,27.8846,10817201
2010-09-15,27.7977,27.877,27.3701,27.613,13667965
2010-09-16,27.5785,27.7117,27.3309,27.5872,7637197
2010-09-17,27.766,27.8846,27.5012,27.5012,9043470
2010-09-20,27.6943,28.2271,27.6763,28.145,6998694
2010-09-21,28.1095,28.603,28.0636,28.4098,7977628
2010-09-22,28.2988,28.7657,28.1276,28.7503,8915303
2010-09-23,28.5237,28.8469,28.3532,28.5571,8329810
2010-09-24,28.9578,28.9578,28.6852,28.7905,10621175
2010-09-27,28.8698,28.8698,28.4021,28.4845,9314189
2010-09-28,28.5657,28.6931,28.1276,28.2366,10437760
2010-09-29,28.1276,28.3688,27.969,28.3591,9770395
2010-09-30,28.4826,28.649,28.2654,28.2874,9707479
2010-10-01,28.2587,28.5819,28.01,28.5496,8071238
2010-10-04,28.4431,28.4431,27.6763,27.8302,7301588
2010-10-05,28.0932,28.3065,27.8379,28.2587,8547806
2010-10-06,28.1848,28.3772,27.3461,27.3528,17145901
2010-10-07,27.7117,27.8705,27.4848,27.6685,8537172
2010-10-08,27.7595,27.8379,27.551,27.6763,7474115
2010-10-11,27.4619,28.1182,27.4534,27.9193,8372126
2010-10-12,27.814,28.251,27.7526,28.2185,8395274
2010-10-13,28.2988,28.6997,28.2185,28.4598,9990717
2010-10-14,28.4098,29.2172,28.3849,28.8316,12751128
2010-10-15,29.0143,29.1911,28.8241,28.9904,9711632
2010-10-18,29.083,29.3069,28.8785,29.2075,9748661
2010-10-19,28.7081,28.9406,28.1352,28.4431,16355158
2010-10-20,28.5735,29.612,28.5657,29.5968,12890450
2010-10-21,29.6522,29.6915,29.1042,29.4009,8476464
2010-10-22,29.5719,30.0226,29.3483,30.0226,8219440
2010-10-25,30.2318,30.5771,30.1841,30.2645,9252412
2010-10-26,30.2232,30.3666,29.9306,30.2722,9991332
2010-10-27,30.0138,30.1046,28.7657,28.9502,15762570
2010-10-28,29.2333,29.3307,28.9674,29.2075,7795869
2010-10-29,29.3346,29.7536,28.8527,29.0499,8310315
2010-11-01,29.2237,29.5203,28.7657,29.0957,9521304
2010-11-02,29.3316,29.8876,29.2975,29.8148,12395825
2010-11-03,29.5299,30.1754,29.0669,29.5384,13317210
2010-11-04,29.8215,29.855,29.3127,29.6522,8488567
2010-11-05,29.6598,29.9641,29.393,29.6991,8923798
2010-11-08,29.5144,29.9554,29.4993,29.9095,5424092
2010-11-09,30.0069,30.0386,29.6598,29.7967,7480691
2010-11-10,29.5795,29.9478,28.9828,29.9382,10406454
2010-11-11,29.7889,30.2157,29.6053,30.1917,6697299
2010-11-12,29.9802,30.0797,29.1911,29.5481,9151421
2010-11-15,29.265,29.3127,28.5571,28.5819,11323776
2010-11-16,28.4021,28.5083,28.0482,28.2108,13465704
2010-11-17,28.2768,28.4767,27.8608,28.4669,11887027
2010-11-18,27.8705,28.9674,27.7977,28.7081,11427699
2010-11-19,28.6345,29.4009,28.4767,29.0056,17798984
2010-11-22,30.0615,30.1497,28.6584,29.3769,18525929
2010-11-23,29.0056,29.281,28.8316,29.0489,8161444
2010-11-24,29.4993,29.612,29.023,29.1511,7826293
2010-11-26,28.9254,29.2237,28.7983,28.9091,3688690
2010-11-29,28.6345,29.5481,28.2425,29.481,13526411
2010-11-30,29.264,29.7995,29.0373,29.4256,14941739
2010-12-01,29.9238,30.5388,29.9238,30.3524,13666756
2010-12-02,30.3592,30.6672,30.3276,30.6584,10673470
2010-12-03,30.3666,30.601,30.121,30.4739,6680890
2010-12-06,30.3524,30.5227,30.0069,30.0464,6428590
2010-12-07,30.1917,30.3139,29.5968,29.6273,10572574
2010-12-08,29.7393,29.8215,29.5539,29.6818,7140720
2010-12-09,29.9802,29.9802,29.3546,29.5299,10310642
2010-12-10,29.6457,29.6915,29.3546,29.5481,9902905
2010-12-13,29.6199,30.5082,29.5067,29.7296,13803454
2010-12-14,29.481,29.8808,29.281,29.4093,10365127
2010-12-15,29.2237,29.281,28.2903,28.5657,16741972
2010-12-16,28.5627,28.8143,28.1508,28.6921,12631408
2010-12-17,28.6852,28.6931,28.1776,28.2425,22657198
2010-12-20,28.4348,28.4669,28.1848,28.3448,7952429
2010-12-21,28.2988,28.8537,28.2425,28.4669,8530945
2010-12-22,28.5332,28.8996,28.427,28.8785,6348107
2010-12-23,28.8622,29.083,28.7081,28.8241,4726590
2010-12-27,28.603,28.7743,28.5657,28.6345,3488154
2010-12-28,28.6116,28.8241,28.5083,28.7827,3826093
2010-12-29,28.8765,29.0286,28.738,28.9301,4460022
2010-12-30,28.9301,29.0286,28.7789,28.9549,3556265
2010-12-31,29.0411,29.1769,28.8364,29.0985,3509740
2011-01-03,29.3127,29.9554,29.3069,29.9172,10190229
2011-01-04,29.8379,30.2157,29.6751,30.1917,8345327
2011-01-05,30.2157,30.4662,30.0464,30.2883,9342891
2011-01-06,30.5858,30.9425,30.4097,30.9167,8881073
2011-01-07,30.9244,31.0515,30.6584,30.9798,7989638
2011-01-10,31.0515,31.1463,30.6239,30.9798,7105532
2011-01-11,31.0439,31.5031,30.8928,31.4886,6911328
