Date,Open,High,Low,Close,Volume
2023-01-03,47.86,48.05,47.31,47.94,17718894
2023-01-04,48.28,48.48,47.17,47.55,18339805
2023-01-05,47.49,47.49,46.76,46.88,17372063
2023-01-06,47.46,48.585,47.275,48.32,20823079
2023-01-09,48.255,49.21,48.22,48.58,13937950
2023-01-10,48.8,49.21,48.59,48.81,12474437
2023-01-11,48.83,49.23,48.7,49.21,12530861
2023-01-12,49.21,49.43,48.85,49.0,14241689
2023-01-13,48.56,49.02,48.42,48.88,12649385
2023-01-17,48.92,48.94,47.95,48.08,19290752
2023-01-18,48.185,48.27,46.8903,46.9,19882210
2023-01-19,46.95,47.05,46.39,46.46,19118552
2023-01-20,46.06,46.83,45.67,46.78,21847201
2023-01-23,46.895,47.87,46.81,47.5,15180548
2023-01-24,47.49,48.015,47.055,47.81,14872692
2023-01-25,47.98,48.079,47.23,47.98,14638661
2023-01-26,48.15,48.465,47.83,48.34,12952664
2023-01-27,48.1,48.73,47.97,48.51,13414781
2023-01-30,48.14,48.5,48.12,48.22,19261943
2023-01-31,48.12,48.69,48.05,48.67,16821701
2023-02-01,48.39,48.9,47.505,48.57,19639432
2023-02-02,48.53,49.56,48.355,49.32,17883773
2023-02-03,49.3,49.3,48.505,48.63,17979957
2023-02-06,48.07,48.28,47.515,47.57,13991567
2023-02-07,47.24,48.145,46.97,47.84,16675159
2023-02-08,47.38,47.54,46.77,46.96,18905527
2023-02-09,47.225,47.41,46.43,46.73,18598419
2023-02-10,46.7,47.32,46.64,47.26,17397289
2023-02-13,47.45,47.99,47.39,47.86,19422105
2023-02-14,47.78,48.0,47.18,47.7,19134354
2023-02-15,47.5,48.52,47.33,48.45,27319961
2023-02-16,49.99,51.74,49.8,50.99,48125253
2023-02-17,51.325,51.44,50.6,50.77,25321406
2023-02-21,50.71,50.76,49.62,49.69,25100478
2023-02-22,49.85,49.85,48.89,49.31,20301885
2023-02-23,49.535,49.68,48.55,49.21,14066190
2023-02-24,48.805,48.9,48.165,48.48,17251578
2023-02-27,48.95,49.335,48.55,48.73,14776418
2023-02-28,48.81,48.93,48.38,48.42,16622431
2023-03-01,48.44,48.59,48.02,48.34,13449316
2023-03-02,48.32,48.63,48.12,48.53,18283178
2023-03-03,48.99,49.36,48.815,49.28,15969867
2023-03-06,49.455,49.81,49.24,49.42,13878360
2023-03-07,49.57,49.755,48.63,48.91,17506589
2023-03-08,49.02,49.27,48.74,49.11,12055541
2023-03-09,49.3,49.69,48.705,48.81,12497686
2023-03-10,48.89,49.17,48.3,48.56,16338205
2023-03-13,48.53,48.88,48.12,48.41,20280766
2023-03-14,48.68,49.255,48.505,49.05,17679559
2023-03-15,48.37,49.11,48.37,49.06,17355073
2023-03-16,48.68,50.29,48.51,50.12,21427586
2023-03-17,50.26,50.55,49.735,50.19,47642678
2023-03-20,50.22,51.04,50.01,50.94,22699745
2023-03-21,51.205,51.33,50.33,50.67,23334044
2023-03-22,50.74,50.75,49.42,49.46,21399350
2023-03-23,49.56,50.25,49.405,49.73,17775356
2023-03-24,49.9,50.55,49.495,50.51,19439419
2023-03-27,50.7,50.95,50.48,50.54,15857214
2023-03-28,50.32,50.595,50.27,50.39,11124346
2023-03-29,50.725,51.27,50.64,51.17,18463404
2023-03-30,51.58,51.68,51.125,51.43,11754581
2023-03-31,51.44,52.35,51.39,52.275,20588795
2023-04-03,52.06,52.56,51.99,52.31,16884635
2023-04-04,52.03,52.12,51.43,51.82,13599896
2023-04-05,52.07,52.29,51.68,51.82,13797933
2023-04-06,50.92,51.564,50.725,51.27,14749037
2023-04-10,51.11,51.4,50.875,51.33,10177650
2023-04-11,51.12,51.3,50.52,50.62,15957903
2023-04-12,50.82,50.95,50.05,50.11,16100652
2023-04-13,50.21,50.83,50.09,50.8,15451869
2023-04-14,50.52,50.85,50.2,50.54,12360102
2023-04-17,50.56,50.675,50.05,50.28,12042328
2023-04-18,50.38,50.69,50.07,50.31,15203628
2023-04-19,49.23,49.27,47.99,48.04,30466697
2023-04-20,47.61,47.65,46.36,46.58,39769410
2023-04-21,46.565,47.115,46.24,47.03,20861009
2023-04-24,47.05,47.45,47.0,47.39,17359902
2023-04-25,47.37,47.43,46.805,47.09,20281552
