Date,Open,High,Low,Close,Volume
2023-01-03,298.06,298.39,288.7,294.95,6763964
2023-01-04,298.24,311.135,295.51,309.41,9345054
2023-01-05,307.0,314.18,304.545,309.7,8328390
2023-01-06,311.57,316.77,303.69,315.55,8959839
2023-01-09,316.83,321.7,313.22,315.17,6766628
2023-01-10,311.07,329.35,311.07,327.54,13072286
2023-01-11,326.5,328.88,321.35,327.26,9579681
2023-01-12,332.5,332.95,323.14,330.13,10856246
2023-01-13,329.97,336.65,328.885,332.82,8286816
2023-01-17,331.08,332.5,323.6,326.22,9246987
2023-01-18,326.75,330.08,321.25,326.33,7814115
2023-01-19,322.57,324.89,313.39,315.78,18008195
2023-01-20,336.79,344.0,332.625,342.5,28430339
2023-01-23,341.715,362.2453,340.6329,357.42,15646853
2023-01-24,357.53,365.65,355.1401,363.83,11796528
2023-01-25,360.57,368.8999,358.501,367.96,7766907
2023-01-26,368.77,369.02,361.7,364.87,8256844
2023-01-27,363.2,365.92,360.59,360.77,6703548
2023-01-30,358.44,360.95,352.855,353.11,5127593
2023-01-31,349.98,355.95,348.71,353.86,5660738
2023-02-01,353.86,365.385,349.91,361.99,8005170
2023-02-02,365.16,368.32,358.43,366.89,7856952
2023-02-03,359.08,379.4301,359.0,365.9,9402034
2023-02-06,363.642,368.45,360.68,361.48,4994942
2023-02-07,358.51,364.1799,354.18,362.95,6289368
2023-02-08,360.02,368.193,358.31,366.83,6253179
2023-02-09,372.41,373.83,361.7444,362.5,6901100
2023-02-10,359.16,362.14,347.14,347.36,7291096
2023-02-13,349.5,359.7034,344.25,358.57,7134445
2023-02-14,357.55,363.75,353.4,359.96,4624758
2023-02-15,356.63,362.88,354.24,361.42,3969945
2023-02-16,355.0,361.5,350.31,350.71,5215726
2023-02-17,347.905,349.0,342.44,347.96,5294727
2023-02-21,342.85,344.1253,336.4177,337.5,5710292
2023-02-22,337.5,341.91,332.82,334.88,4546249
2023-02-23,331.23,331.28,314.3,323.65,13238673
2023-02-24,319.3,321.5,314.52,317.15,6830692
2023-02-27,323.87,330.0,322.121,323.03,6142580
2023-02-28,323.7,327.62,321.17,322.13,3676075
2023-03-01,321.55,326.6,312.36,313.48,4911311
2023-03-02,310.96,315.57,310.38,311.88,4921053
2023-03-03,315.45,317.49,310.82,315.18,5953319
2023-03-06,317.0,323.3,311.8412,312.03,5660743
2023-03-07,312.675,314.3,306.6226,308.47,4553082
2023-03-08,309.29,311.83,305.75,311.79,3479474
2023-03-09,312.08,312.51,294.88,297.78,7443350
2023-03-10,297.905,298.79,289.0,292.76,5759315
2023-03-13,287.34,299.24,285.3301,293.51,6292385
2023-03-14,295.97,297.45,290.31,294.94,5956692
2023-03-15,292.51,306.31,292.28,303.79,9215340
2023-03-16,304.75,316.6,301.71,310.06,7912371
2023-03-17,310.06,310.76,300.0,303.5,6918777
2023-03-20,299.79,307.5,296.0,305.13,5113430
2023-03-21,306.32,307.92,300.43,305.79,4886279
