Date,Open,High,Low,Close,Volume
2010-01-04,73.604,75.6413,73.2644,74.7109,13832024.055596
2010-01-05,74.7674,75.7926,74.7109,75.0937,13316712.088573
2010-01-06,75.0937,75.534,74.6605,74.7109,11426032.33051
2010-01-07,74.8557,79.6923,74.61,78.5804,38302071.996324
2010-01-08,78.8802,80.7302,78.6828,80.2666,23783020.325398
2010-01-11,81.4086,81.6289,79.9984,81.0463,15803996.237998
2010-01-12,80.1796,81.4086,80.1333,81.0942,13339129.705903
2010-01-13,81.0463,81.826,80.1333,81.4086,13501615.541323
2010-01-14,81.2035,81.5746,80.6911,80.7622,11846898.342571
2010-01-15,80.6911,81.0072,79.0763,79.4946,15307019.495478
2010-01-19,79.0763,81.0072,79.0292,79.9984,12532323.974149
2010-01-20,79.9984,80.6911,78.9661,79.7863,13311862.97769
2010-01-21,79.6524,79.6923,77.1624,77.4894,20446014.5435
2010-01-22,80.0383,81.0463,77.8281,77.9164,33593592.944901
2010-01-25,79.5963,79.9433,78.4623,79.1711,15520857.669035
2010-01-26,78.9661,80.7622,78.6355,79.0763,16104794.710262
2010-01-27,78.7773,79.2574,77.5334,78.8247,15879642.36778
2010-01-28,79.4393,79.5423,77.4326,78.1623,16328775.39585
2010-01-29,78.4623,79.7863,77.7532,77.7777,16748340.272135
2010-02-01,78.3685,79.0292,77.8784,78.5804,11740459.089279
2010-02-02,78.6828,81.9753,78.5251,81.4789,23891514.738513
2010-02-03,81.2035,82.3607,80.3759,80.6911,14590946.721477
2010-02-04,79.6923,79.7863,77.4326,77.5902,22707862.004673
2010-02-05,77.5902,78.3133,73.7491,76.3762,29638118.613041
2010-02-08,76.5779,76.6093,74.8117,75.4458,14533474.602303
2010-02-09,76.2321,76.8599,74.61,75.4458,20168143.987669
2010-02-10,75.2954,76.7599,74.9441,75.88,14124766.91067
2010-02-11,75.534,76.3762,74.8557,76.2761,13807650.291701
2010-02-12,75.4016,76.1753,74.2389,75.1945,15787538.457211
2010-02-16,75.924,77.973,75.8239,77.5902,14317262.649335
2010-02-17,78.3133,78.4623,77.6965,78.1116,12494264.800718
2010-02-18,77.8784,78.7773,77.7777,78.5251,9761681.6494302
2010-02-19,78.0549,78.5804,77.3822,78.2156,13475281.822664
2010-02-22,78.4938,79.0292,78.1623,78.5804,9279177.3449168
2010-02-23,78.3133,78.9353,76.7102,77.1624,13046584.877347
2010-02-24,77.2884,78.0549,76.8039,77.973,11674900.887296
2010-02-25,76.2321,77.1624,75.9798,77.0174,13078394.790862
2010-02-26,77.3822,78.1116,77.1624,77.6965,12484809.034495
2010-03-01,77.8784,78.1116,76.5779,76.9104,12940907.264507
2010-03-02,77.0174,77.1624,76.5779,76.9104,10868596.56884
2010-03-03,77.2884,78.7773,77.1624,77.5334,17313540.958224
2010-03-04,77.6965,78.1623,77.2506,77.9164,9731643.8193687
2010-03-05,78.3133,79.1711,78.1116,79.0763,13458141.104271
2010-03-08,79.1711,79.6524,78.5251,78.6828,11075502.544873
2010-03-09,78.8247,80.3759,78.5804,79.7393,17287367.184061
2010-03-10,79.7393,80.3208,79.3918,79.8412,14023523.314668
2010-03-11,79.7393,80.0383,78.9353,79.6923,13410133.637125
2010-03-12,80.1796,82.5188,79.7863,82.4158,23260077.99044
2010-03-15,82.3073,83.9218,81.9282,83.6385,24388118.277209
2010-03-16,84.5986,87.8132,84.4094,87.3958,47251365.08948
2010-03-17,88.648,88.9944,86.8978,87.2298,33179331.624966
2010-03-18,87.4828,88.3009,86.601,87.9792,18289075.438312
2010-03-19,88.648,88.7039,86.7039,87.3958,23734722.165478
2010-03-22,86.411,87.672,86.0806,87.3958,13427457.149225
2010-03-23,87.8132,89.2235,87.7654,88.648,22240624.783038
2010-03-24,88.8045,91.6097,88.3639,89.2235,25690025.846569
2010-03-25,90.4836,90.7287,88.3009,88.49,20185920.675841
2010-03-26,88.6018,90.0966,87.9162,88.7039,17446038.470212
2010-03-29,89.5778,89.767,88.2618,88.9944,17348944.545276
2010-03-30,89.3352,89.3823,88.2618,88.49,10987469.602526
2010-03-31,88.0742,88.8045,87.672,88.0343,12236557.406476
2010-04-01,88.3639,88.9944,87.9162,88.648,9397960.2511492
2010-04-05,89.0886,90.2075,88.648,89.6249,11547463.206717
2010-04-06,89.2235,90.2075,89.0495,89.9393,11125589.290456
2010-04-07,89.7901,90.6736,88.9465,89.4693,12495732.22799
2010-04-08,88.9066,90.2075,88.2618,89.767,12501181.765431
2010-04-09,89.8771,90.3025,88.9944,89.5778,11285552.826576
2010-04-12,89.767,91.7997,89.672,90.4836,14809727.941573
2010-04-13,90.6736,92.5164,90.5387,91.6656,19115617.813
2010-04-14,92.9098,93.8396,91.9505,93.5794,16913001.86045
2010-04-15,94.0838,95.233,93.6816,94.2969,21265679.304902
2010-04-16,94.0279,94.0838,90.2075,91.7598,35625728.376078
2010-04-19,90.1524,91.7598,90.1524,91.6097,16137696.308427
2010-04-20,92.099,92.8699,91.7997,91.8947,11896398.625006
2010-04-21,92.3823,92.7686,91.3575,92.0511,12021195.952015
2010-04-22,91.4605,91.9505,89.9944,91.6656,15093114.043683
2010-04-23,91.2091,92.3903,90.9322,92.2322,11946070.276543
2010-04-26,92.8699,93.6816,92.3823,93.3432,0.0
2010-04-27,93.0447,94.249,89.8771,90.4437,22642882.649433
2010-04-28,90.3025,92.3264,90.2075,91.6656,17565294.862926
2010-04-29,92.099,94.249,92.0511,94.249,14460913.116354
2010-04-30,94.1237,95.2809,90.901,91.2171,23155371.469176
2010-05-03,91.7598,93.5251,91.7047,93.1453,12417671.697973
2010-05-04,92.1931,92.2322,88.759,89.846,19415009.78923
2010-05-05,88.1293,89.4294,86.7039,87.5371,22075947.961916
2010-05-06,87.0487,87.7654,72.535,83.7159,37570582.350156
2010-05-07,84.5986,85.5587,79.8955,81.6289,34212576.87157
2010-05-10,86.4661,88.8516,86.4661,87.2298,28163715.98331
2010-05-11,86.316,88.7039,86.1676,87.0487,17257912.008945
2010-05-12,87.4828,89.4693,87.3958,89.1764,14024470.28763
2010-05-13,89.0495,89.1285,86.8524,87.2921,13294120.563338
2010-05-14,86.8978,87.2298,84.2211,85.3248,17298484.595872
2010-05-17,85.1899,85.6927,82.6688,84.9465,16279537.879371
2010-05-18,85.6927,86.411,82.4637,83.3392,16427057.479892
2010-05-19,82.5587,84.0559,81.0072,83.4964,27889167.449254
2010-05-20,81.2985,81.4086,78.5804,78.6355,31799665.642971
2010-05-21,75.924,79.4393,75.6917,79.3918,30263608.218579
2010-05-24,78.9353,79.2574,77.2506,77.4326,15326027.502382
2010-05-25,74.9441,77.2506,73.7491,77.1624,25258241.718615
2010-05-26,79.0292,79.7393,77.2506,77.4326,17185756.73124
2010-05-27,79.4946,80.6911,78.0549,80.5802,14452212.643581
2010-05-28,80.5802,80.7302,78.1623,79.0763,14538893.674124
2010-06-01,78.5251,79.8412,77.0615,77.2884,15093643.383798
2010-06-02,78.1623,79.2574,77.1624,79.0763,12973633.685367
2010-06-03,79.3443,79.6923,78.4938,79.5423,10707165.605447
2010-06-04,77.7777,77.7777,75.2451,75.9798,23556319.313993
2010-06-07,76.0808,76.1753,74.3208,74.5155,15108261.802891
2010-06-08,74.7674,75.1945,72.7808,74.8557,18470226.542429
2010-06-09,75.4016,75.924,73.604,74.0829,13813277.545247
2010-06-10,75.4016,76.7599,75.0504,75.8239,16226464.233812
2010-06-11,75.0937,75.4899,74.3208,75.2451,14616300.462752
2010-06-14,76.2761,76.8039,74.2389,74.4209,15601430.343145
2010-06-15,75.0504,76.6598,74.2769,76.3204,16324305.835792
2010-06-16,75.9798,77.8281,75.534,76.6598,17894977.279967
2010-06-17,76.7599,77.0615,75.6917,76.967,11780841.266092
2010-06-18,77.3822,77.646,76.7102,77.1624,12238056.568768
2010-06-21,78.415,79.5423,77.5334,77.8784,14683827.505307
2010-06-22,77.8281,78.2156,76.2761,76.3762,13318196.018055
2010-06-23,76.2321,76.8599,74.3208,74.4209,20143813.383401
2010-06-24,74.3705,74.7109,72.535,72.9384,19895856.256356
2010-06-25,73.1274,73.2644,71.6929,72.1152,27696957.32576
2010-06-28,72.3648,73.4968,72.1152,72.535,12479490.245332
2010-06-29,71.3542,71.5353,69.0027,70.0528,23704298.437587
2010-06-30,69.9772,71.065,69.4431,69.707,16864046.150939
2010-07-01,69.3169,69.7879,67.0797,68.2793,22109517.264876
2010-07-02,68.4813,68.9522,66.4943,67.1293,16212707.737831
2010-07-06,68.2361,69.2105,66.7843,67.5696,15895975.747292
2010-07-07,67.6516,70.9012,67.513,70.7058,18917167.315396
2010-07-08,71.9262,73.3519,70.4552,71.7496,18254458.879726
2010-07-09,71.7496,72.4972,71.3542,72.316,9510359.3409855
2010-07-12,72.0647,72.4972,71.485,72.216,7911739.5003912
2010-07-13,73.604,74.2389,73.3086,73.5536,11923934.46618
2010-07-14,73.8057,73.9885,72.8312,73.4968,9430115.4416696
2010-07-15,73.3086,73.9065,71.9638,73.7491,16384316.756476
2010-07-16,72.535,72.8312,70.1536,70.3608,25912584.80331
2010-07-19,70.3608,71.2975,69.996,70.7058,10098870.033134
2010-07-20,69.4618,72.5791,69.4618,72.2727,13874061.530992
2010-07-21,73.0835,73.4968,70.8003,71.7938,13408195.262171
2010-07-22,72.9384,73.9444,72.4026,73.5536,13249755.006959
2010-07-23,73.5536,76.6598,72.6674,75.9798,23264367.29559
2010-07-26,76.967,78.1623,75.924,78.0549,16701429.567242
2010-07-27,78.8247,80.1333,77.8784,78.2605,14449705.577089
2010-07-28,77.8784,78.2605,77.1624,77.646,10830074.064133
2010-07-29,77.646,78.5251,77.1119,78.1116,14428718.57441
2010-07-30,77.0174,78.5251,76.967,77.973,12432577.001636
2010-08-02,78.9353,79.6524,78.8802,79.3443,13907158.616873
2010-08-03,79.2574,79.8955,79.1239,79.3049,11378603.710107
2010-08-04,79.3443,79.8412,79.1711,79.6923,9517530.1858495
2010-08-05,79.0763,79.9984,78.6828,79.8955,9627217.8356735
2010-08-06,78.9353,79.5423,77.8281,79.5423,12171091.870748
2010-08-09,79.3918,79.5963,78.8247,79.2107,8239653.6421804
2010-08-10,78.3133,79.0292,77.2128,78.5804,10993274.572178
2010-08-11,77.2884,77.5334,75.1441,75.924,15895950.359276
2010-08-12,74.5659,75.8239,74.1822,74.9061,12018158.276008
2010-08-13,74.1822,75.0504,74.1822,74.3705,8605901.1479635
2010-08-16,73.9444,74.9061,73.2644,74.7674,11656959.177027
