Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,78.57975769042969,79.84348646852665,78.32091803680552,79.11265431827702,284101700
2010-07-01,78.22955322265625,78.78528734520054,76.9886564624156,78.52645354744273,382924800
2010-07-02,77.8032455444336,78.73201322910334,77.36170510770573,78.49601697773693,233385200
2010-07-06,78.31330108642578,79.45522728933474,77.55962561064722,78.89948731500543,256935300
2010-07-07,80.77985382080078,80.87881865981507,78.42748300422161,78.51122471728623,253769400
2010-07-08,81.57918548583984,81.67053583660412,80.62758061114388,81.45737727397386,210842100
2010-07-09,82.18822479248047,82.19583925920783,81.4041031555157,81.55635764124497,144999900
2010-07-12,82.24151611328125,82.40138506898415,81.57158823107815,81.91416373499347,131283600
2010-07-13,83.48241424560547,83.80976082123348,82.92667431665205,83.09415774203902,213025900
2010-07-14,83.47479248046875,83.80214483561318,82.87337741831335,83.21595289800905,184426800
2010-07-15,83.49765014648438,83.78693604759886,82.348109393926,83.44436048553862,232337900
2010-07-16,81.19856262207031,83.1398335378739,81.03868785438307,83.0484773575007,282693400
2010-07-19,81.67816925048828,81.93700304854781,80.8635955211001,81.49546269843822,186709000
2010-07-20,82.58409881591797,82.6449971275899,80.55908039331018,80.59714692022462,258162400
2010-07-21,81.51066589355469,83.03323367399514,81.17569912325453,83.01039608659016,264527000
2010-07-22,83.33016967773438,83.69558865739553,82.46992060364087,82.47752926395012,274781300
2010-07-23,84.05338287353516,84.17518531307844,82.92667981504094,83.16267603475019,222020800
2010-07-26,84.9288558959961,85.01259761515588,83.96202760406523,84.19802382634994,184445700
2010-07-27,84.92123413085938,85.48458267524579,84.58626730591476,85.39322650258741,204855600
2010-07-28,84.37312316894531,85.0049904031332,84.09144594441723,84.74615077364903,163056200
2010-07-29,83.96200561523438,85.12676910269701,83.29207784554055,84.89838159968511,220149100
2010-07-30,83.94680786132812,84.3959685685641,82.96475633480163,83.10939638616777,220070600
2010-08-02,85.84239959716797,85.97943097205074,84.91363203497775,85.2562075681162,188263200
2010-08-03,85.43130493164062,85.85000771303264,85.1496277161269,85.62924042924857,146657300
2010-08-04,86.00226593017578,86.10884523980228,85.38562766617436,85.66729906670007,158171700
2010-08-05,85.91089630126953,85.95657728977199,85.32471019006658,85.45412707319588,140473800
2010-08-06,85.5606918334961,85.69772315945674,84.44160363950658,85.06585616707514,239728300
2010-08-09,86.01753234863281,86.16217825941233,85.5074731375488,85.96424266699925,120800400
2010-08-10,85.55308532714844,86.00986032826475,84.78419274541581,85.28663711525418,242916300
2010-08-11,83.20835876464844,84.26654325382673,83.07132738722277,84.23609119127246,273406900
2010-08-12,82.69829559326172,82.995195948797,81.91417384361017,81.95224037458124,239542600
2010-08-13,82.4546890258789,82.94952491260024,82.35572417178962,82.43946589761033,158698500
2010-08-16,82.41661834716797,82.68306662071807,81.59443012466757,81.89133045921436,147895300
2010-08-17,83.42914581298828,84.03817559203995,82.88863464294568,83.12463673160087,172270300
2010-08-18,83.58136749267578,84.03052224561645,82.91143969217359,83.39104650079196,182922100
2010-08-19,82.1273193359375,83.35298709292483,81.78474384456379,83.14744295972787,265847600
2010-08-20,81.86087799072266,82.17300725828242,81.26707732458495,81.8837155843223,209714200
2010-08-23,81.54871368408203,82.65257274815181,81.51064717505874,82.24909330829367,163490300
2010-08-24,80.3382797241211,80.99298426687234,79.9119626481471,80.65801753110159,280677800
2010-08-25,80.650390625,80.95489943428498,79.39427145823313,79.89671564005994,272234800
2010-08-26,80.10992431640625,81.13765663740858,79.84347024847459,81.0310773334905,224439500
2010-08-27,81.35081481933594,81.43455653028121,79.40953815016665,80.6123683545293,272649000
2010-08-30,80.17079162597656,81.38885029940755,80.16318297016491,81.13762526240234,167238600
2010-08-31,80.17079162597656,80.68085616393283,79.54653916950357,79.87389142156466,273933100
2010-09-01,82.56886291503906,82.68305667801057,81.19855518378915,81.25184483209104,256828100
2010-09-02,83.33776092529297,83.35298404980739,82.59170004509386,82.76679792175781,156112200
2010-09-03,84.41876983642578,84.49489706356337,83.70316112343521,84.15232163737667,212197300
2010-09-07,83.46717834472656,84.12949752398242,83.39866557177047,84.02291822729335,141973700
2010-09-08,84.05338287353516,84.38834393838188,83.59660775287131,83.63467428230561,149924400
2010-09-09,84.4416275024414,85.02020502090552,84.21324576672362,84.9973674281474,147017900
2010-09-10,84.86795043945312,84.96691527734443,84.40356669341395,84.59388771037635,127819000
2010-09-13,85.81195068359375,85.98704278628435,85.36279001294518,85.70537136678978,178503500
2010-09-14,85.7586669921875,86.2458884195166,85.32473522696823,85.64447319962716,209823600
2010-09-15,86.08601379394531,86.18497864334135,85.24860238358839,85.50743620884134,168608400
2010-09-16,86.06316375732422,86.11645340823968,85.53026144003331,85.81955309483409,199962900
2010-09-17,86.09529876708984,86.6004389000419,85.85803916240464,86.51624887788321,195836900
2010-09-20,87.41170501708984,87.6030448860107,86.11824563463155,86.39377551301591,214555200
2010-09-21,87.23568725585938,87.89389112074316,86.87596731997962,87.48060208721131,268389100
2010-09-22,86.80709075927734,87.58776087816128,86.56217590299097,87.09793116558855,191322400
2010-09-23,86.10297393798828,86.99844346552777,85.85805904568949,86.09531870532005,202354300
2010-09-24,87.87860870361328,87.93983888673044,86.98313917264338,87.059673981924,209671800
2010-09-27,87.45765686035156,88.00871681965111,87.37347265917725,87.90922215336764,128761800
2010-09-28,87.76377868652344,88.04696382372548,86.62339458564816,87.57243879795638,209207500
2010-09-29,87.61071014404297,87.94747022044403,87.26629483702457,87.54182474694726,179665800
2010-09-30,87.35049438476562,88.62099420124953,86.93719947479728,88.05462969761766,287106700
2010-10-01,87.71784210205078,88.10817703459882,87.19739747172967,88.00867657458389,174638700
2010-10-04,87.05968475341797,87.90157943813202,86.62342986338771,87.53420997243937,166153200
2010-10-05,88.81231689453125,89.02661661980528,87.76377227960666,87.86327275150501,229634100
2010-10-06,88.80467224121094,89.03428245376804,88.4449522998456,88.79701701033096,148626600
2010-10-07,88.69752502441406,89.1873547092697,88.16177563136272,89.16439485517185,164860000
2010-10-08,89.19502258300781,89.4399374601502,88.48323780893281,88.81999795471535,177760100
2010-10-11,89.27922058105469,89.52413548003773,88.97307549751794,89.33279553273124,103098300
2010-10-12,89.55471801757812,89.81493744848929,88.51382861547413,88.9883477751897,182210000
2010-10-13,90.25121307373047,90.73339341463193,89.83791814119965,90.05222375895087,194347200
2010-10-14,89.89913940429688,90.32008952696123,89.33277492590064,90.16701410088763,217764300
2010-10-15,90.08283233642578,90.5803172981282,89.36339820521847,90.52674235389753,243705000
2010-10-18,90.5267333984375,90.8252231780843,89.78433364523323,90.11343850987336,141204800
2010-10-19,89.34044647216797,90.19764565779822,88.79703590940828,89.6925112575849,280604700
2010-10-20,90.21292114257812,90.64917579874393,89.44756168690276,89.50113661523086,200051800
2010-10-21,90.41192626953125,91.14667077526387,89.70779684810793,90.61857662881152,221585500
2010-10-22,90.58031463623047,90.71807960866522,90.31243992294924,90.54969954910821,108212400
2010-10-25,90.84817504882812,91.65946013178407,90.7792954930687,91.18493511493173,151145700
2010-10-26,90.86351013183594,90.95534956440189,90.21295551449082,90.38898498639652,158982900
2010-10-27,90.603271484375,90.70277197402733,89.74607243032803,90.22824689822946,190024000
2010-10-28,90.61856842041016,91.16197297940968,90.18231372717224,91.12370266768208,168576000
2010-10-29,90.68746185302734,90.86349713899271,90.36601220654866,90.526737029788,144305500
2010-11-01,90.71810150146484,91.65184144672322,90.19765657325028,91.13139651850867,174074800
2010-11-02,91.43750762939453,91.65180737206283,91.15432248987995,91.3992373156766,158345900
2010-11-03,91.8049087524414,91.85848370666845,90.6568690139487,91.59826416877483,226702800
2010-11-04,93.5728759765625,93.61879568874224,91.82020161118758,92.82282092198479,215039400
2010-11-05,93.9249267578125,94.07799633513144,93.51163189197526,93.6340863859844,180654100
2010-11-08,93.74890899658203,93.90198444171853,93.3279646607268,93.63410387253745,156107100
2010-11-09,93.07540893554688,94.10098829987005,92.70038425567682,94.00149362458308,186621600
2010-11-10,93.45042419433594,93.4963497499579,92.34831012634388,93.05243969407826,221387400
2010-11-11,93.09835052490234,93.23611550015661,92.36360593662322,92.64679111887669,158017600
2010-11-12,91.99624633789062,92.87641128256413,91.57530194816462,92.47077151969484,239068800
2010-11-15,91.86610412597656,92.64677412227584,91.82783965273356,92.28705420625852,163940800
2010-11-16,90.43489074707031,91.45281455033388,89.9986301809471,91.29974497007431,299566200
2010-11-17,90.4808349609375,90.85585962161377,90.20530497045606,90.47317972808197,172308900
2010-11-18,91.81256103515625,92.14166598318386,91.3456910893675,91.3533463223631,197723700
2010-11-19,92.06512451171875,92.1033889954652,91.26914967547643,91.76663467803182,156852900
2010-11-22,91.98855590820312,92.02682037789113,90.90174103078238,91.60587617594733,181361000
2010-11-23,90.65685272216797,91.09310751082735,90.30478796634031,90.90176758879726,222309000
2010-11-24,91.99624633789062,92.01921203702354,91.21558190509731,91.230886531954,140046100
2010-11-26,90.92474365234375,91.69775282124355,90.92474365234375,91.20027363862366,76007800
2010-11-29,91.20024871826172,91.44516354589543,90.11343369635897,90.6951086017003,223642300
2010-11-30,90.68746185302734,91.20790664032978,90.1670170657249,90.29713264197349,233930700
2010-12-01,92.61617279052734,92.79220223988526,91.98857811171293,91.99622750395929,221037200
2010-12-02,93.8024673461914,93.8713527441228,92.7080029238405,92.76157786035152,191213600
2010-12-03,94.0550308227539,94.16218068827551,93.45805133221079,93.48101118350402,151288900
2010-12-06,93.95553588867188,94.1698356190337,93.7565407793803,93.85603541441124,103050500
2010-12-07,94.0091323852539,94.91225705553185,93.95555744037433,94.85868211065227,206581000
2010-12-08,94.35354614257812,94.43008094737695,93.68768691767397,94.12394172818168,138019200
2010-12-09,94.7209243774414,94.91991370836796,94.25405446239647,94.88164922437355,123705100
2010-12-10,95.2719955444336,95.36383498821367,94.69797566387946,95.01177016218166,117571700
2010-12-13,95.33318328857422,95.8230129314275,95.30256820599216,95.70821367078216,133812700
2010-12-14,95.41739654541016,95.84600196671893,95.12656194889067,95.47862672548732,147249600
2010-12-15,94.98112487792969,95.61637474524339,94.82040006316905,95.24135017746856,160823100
2010-12-16,95.53219604492188,95.6010814532581,94.71326141213969,95.04236631162586,185035200
2010-12-17,95.634521484375,95.75761998519894,95.26521424202423,95.46525590954504,141075300
2010-12-20,95.86536407470703,96.09618190883613,95.38834916008754,95.89614017725367,119085500
2010-12-21,96.4731674194336,96.53471961720669,96.07308987378978,96.16541230050876,94965500
2010-12-22,96.7732162475586,96.80399234301093,96.48854763701937,96.54240433657598,78878100
2010-12-23,96.63471221923828,96.77320169297518,96.39620485277882,96.66548831006193,70053700
2010-12-27,96.67320251464844,96.76552493505244,96.20387731112721,96.27311912643022,58126000
2010-12-28,96.81166076660156,96.90398315720601,96.55776245256261,96.86551745110029,55309100
2010-12-29,96.88093566894531,97.09636248056302,96.86555055523277,96.92710274996365,58033100
2010-12-30,96.72708892822266,97.04253374473205,96.58090389109226,96.7886411406925,76616900
2010-12-31,96.75012969970703,96.84245798039197,96.42698952221916,96.58086412008777,91218900
2011-01-03,97.75032806396484,98.1734861251873,96.71165402746561,97.48873421471767,138725200
2011-01-04,97.69647979736328,97.99653938536527,97.08866513014543,97.96576329044969,137409700
2011-01-05,98.20427703857422,98.26582923238537,97.29640272465063,97.38873101536737,133975300
2011-01-06,98.01190185546875,98.35043295139384,97.7195378262216,98.24271957904287,122519000
2011-01-07,97.81958770751953,98.3042980416556,97.05789836246558,98.1427279302769,156034600
2011-01-10,97.69647979736328,97.83496928951342,97.0963547514194,97.38872471814743,122401700
2011-01-11,98.04271697998047,98.2812244180163,97.6734096492061,98.05041247248059,110287000
2011-01-12,98.92748260498047,99.03519598954203,98.06576965854883,98.64281403289888,107929200
2011-01-13,98.76592254638672,99.01213131635055,98.51972551630321,98.96597010695241,129048400
2011-01-14,99.48146057128906,99.50454117692999,98.55820112600942,98.62744294293222,117677900
2011-01-18,99.65068817138672,99.74301055874385,99.27368552321786,99.38908850741429,114401300
2011-01-19,98.67359161376953,99.66609274983483,98.41200362316371,99.5660807180616,151958400
2011-01-20,98.54277801513672,98.78897497500121,97.81185914514089,98.45044975273368,175745700
2011-01-21,98.76592254638672,99.38143273141598,98.65820914449763,99.15831630603154,151462900
2011-01-24,99.32758331298828,99.44298633812483,98.6812911525822,98.70437175760952,113715500
2011-01-25,99.38140869140625,99.4660414681239,98.56586288296924,99.06595818365156,167552200
2011-01-26,99.76611328125,100.05848322588983,99.4275821326942,99.62762966950204,141281500
2011-01-27,100.0123291015625,100.18159468782223,99.61224573950497,99.78920094700206,123302700
2011-01-28,98.26582336425781,100.28930905789635,98.10425326760719,100.1277330913058,295637300
2011-01-31,99.00444030761719,99.0813834912468,98.28891800736426,98.53512680307378,149249200
2011-02-01,100.58936309814453,100.76631829759692,99.54299940332655,99.60455159006634,167194300
2011-02-02,100.39703369140625,100.66631134601971,100.27392929735835,100.32778013232857,118323600
2011-02-03,100.62015533447266,100.77402996504603,99.68920618858064,100.22007190307649,145886700
2011-02-04,100.9048080444336,100.94327963096862,100.19697546373268,100.65861102239325,134634800
2011-02-07,101.53569793701172,101.86652771680566,101.12022363229532,101.12792499267663,112439100
2011-02-08,101.99729919433594,102.05114999952902,101.35100735289619,101.62798621640617,99072800
2011-02-09,101.7665023803711,102.04348130066214,101.25870573652467,101.72034118363544,146436700
2011-02-10,101.80496215820312,101.92036513666683,101.02018668502278,101.25100438182591,162708500
2011-02-11,102.41281127929688,102.54360528661557,101.38183846404569,101.40491906887367,137710300
2011-02-14,102.65901947021484,102.74365227707752,102.23586717578316,102.35127021246787,101690700
2011-02-15,102.33585357666016,102.49742952740064,101.80498800109278,102.34355493709653,119575400
2011-02-16,102.9821548461914,103.10524748551175,102.47435808690074,102.68209525931596,130183500
2011-02-17,103.28990936279297,103.4283929916005,102.5897663774739,102.68210053655928,109810500
2011-02-18,103.50533294677734,103.62843732847368,103.14372116296936,103.38222856508101,130002400
2011-02-22,101.427978515625,103.52839529598305,101.15099957558716,102.42047953583175,233116400
2011-02-23,100.80479431152344,101.6126506556494,100.18159453573134,101.36644189787094,227584000
2011-02-24,100.73552703857422,101.12792072534602,99.78918720202002,100.69706719780517,260431400
2011-02-25,101.81266784667969,101.8742200248675,101.0971340476394,101.1586862258272,141686900
2011-02-28,102.44356536865234,102.57437109524663,101.85114761821247,102.18967875553727,141585500
2011-03-01,100.73552703857422,102.85903619556568,100.70475681798335,102.76671379391496,258565500
2011-03-02,100.95095825195312,101.42028332624837,100.28928702819059,100.59703617138732,200277400
2011-03-03,102.68977355957031,102.80517656492302,101.85883670139543,101.86652632179279,176480100
2011-03-04,101.92036437988281,102.81285320629425,101.25100363001206,102.61280572527492,277202300
2011-03-07,101.12025451660156,102.45129888244557,100.58938878269288,102.22048105820402,216790400
2011-03-08,102.00505828857422,102.32819855944972,100.84329123805402,101.28183455571266,174615000
2011-03-09,101.85885620117188,102.17430679603017,101.2510473568251,101.80500536832427,153806000
2011-03-10,99.97386169433594,100.92789132235318,99.87383791467082,100.78940769501399,301291800
2011-03-11,100.66632843017578,101.02794031163516,99.6276657463125,99.65074635662836,225621800
2011-03-14,100.05852508544922,100.38935501183603,99.2968296825428,100.01236386222165,234974100
2011-03-15,98.91210174560547,99.50453129125395,97.32717103635856,97.39641284640224,359585400
2011-03-16,97.08097839355469,98.91981354345948,96.38853087036006,98.5966615827346,468670300
2011-03-17,98.3658447265625,98.78131321966315,97.78880613113495,98.48125361963604,254303700
2011-03-18,98.72359466552734,99.589050953325,98.53041293217026,99.5581352730966,230435400
2011-03-21,100.25364685058594,100.46227473777702,99.8363674944374,99.95228366709341,153992600
2011-03-22,99.9059066772461,100.36954777011046,99.81318317502632,100.23818554500487,129538600
2011-03-23,100.19178771972656,100.45451207534353,99.1563363481454,99.62768850864016,148603100
2011-03-24,101.14998626708984,101.2968063223616,100.19953510780604,100.76362266516684,159129800
2011-03-25,101.45906829833984,101.89951660414184,101.14224736467904,101.41270655992696,155642800
2011-03-28,101.2118148803711,101.93818040327592,101.18091097745028,101.67545596036044,109762400
2011-03-29,101.89183044433594,101.92273435083293,100.79455900499327,101.12682611109224,129798800
2011-03-30,102.59497833251953,102.896341423904,102.27815739799547,102.4249774306227,135835000
2011-03-31,102.45588684082031,102.74180389533456,102.34770551477932,102.46362165824624,132537100
2011-04-01,102.88861083984375,103.3677096698453,102.64134429383529,103.08952743628572,153850100
2011-04-04,102.97360229492188,103.29042321479176,102.67997403412842,103.1049644783335,100768900
2011-04-05,102.95814514160156,103.41405122149641,102.72632469374523,102.77268642514095,120791500
2011-04-06,103.28268432617188,103.54540865264417,102.86540518094907,103.45268519409565,120411600
2011-04-07,103.01996612548828,103.52995696870752,102.5099634913911,103.09723174858068,170731500
2011-04-08,102.66453552246094,103.53772102523911,102.23953320735292,103.47590143477964,147945400
2011-04-11,102.3554458618164,103.12043821197675,102.10816750843226,102.77271334455106,121385400
2011-04-12,101.5904312133789,101.98451778358394,101.21952551254597,101.78361298539936,161187400
2011-04-13,101.58271026611328,102.13906293330868,101.19634671416544,102.06179729744704,162059000
